code,tm,signal_name,period,chg_pct_4,chg_pct_8,chg_pct_16,chg_pct_20,chg_pct_24
601398.XSHG,2018-08-10 11:30:00,Death,60m,-0.0182149362477,-0.0255009107468,-0.0418943533698,-0.040072859745,-0.0327868852459
600703.XSHG,2018-08-15 10:30:00,Death,60m,-0.0265837104072,-0.0429864253394,-0.0735294117647,-0.108031674208,-0.122737556561
002415.XSHE,2018-08-15 10:30:00,Death,60m,0.0340383344349,0.0264375413087,0.0667547918044,0.0647719762062,0.0578321216127
000006.XSHE,2018-08-15 11:30:00,Death,60m,-0.00542495479204,-0.0126582278481,-0.00180831826401,-0.0180831826401,-0.00180831826401
002236.XSHE,2018-08-15 11:30:00,Death,60m,0.0184243964422,0.0190597204574,-0.0597204574333,-0.0495552731893,-0.0476493011436
000651.XSHE,2018-08-15 11:30:00,Death,60m,-0.00512689054089,-0.0182004614201,0.0194821840554,0.00589592412202,0.00974109202769
600085.XSHG,2018-08-15 14:00:00,Death,60m,0.00192926045016,-0.0260450160772,-0.0266881028939,-0.024115755627,-0.0192926045016
002466.XSHE,2018-08-16 10:30:00,Death,60m,0.00972660357518,0.00709779179811,0.0199789695058,0.0212933753943,0.0105152471083
002028.XSHE,2018-08-16 10:30:00,Death,60m,-0.00272108843537,0.0102040816327,-0.00204081632653,-0.00136054421769,0.0142857142857
002415.XSHE,2018-08-16 14:00:00,Gold,60m,-0.0122501611863,0.0177304964539,0.0390070921986,0.041586073501,0.0206318504191
002236.XSHE,2018-08-17 10:30:00,Gold,60m,-0.00985828712261,-0.0542205791744,-0.0825631546519,-0.0800985828712,-0.0141712877388
002415.XSHE,2018-08-17 14:00:00,Death,60m,0.0303524804178,0.0731070496084,0.0545039164491,0.0332898172324,0.0642950391645
601398.XSHG,2018-08-17 14:00:00,Gold,60m,0.0190476190476,0.0304761904762,0.0285714285714,0.0438095238095,0.0514285714286
002415.XSHE,2018-08-20 10:30:00,Gold,60m,0.0254129606099,0.0235069885642,0.00730622617535,0.0308132147395,0.0247776365947
002028.XSHE,2018-08-20 10:30:00,Gold,60m,0.0,-0.0121212121212,0.0040404040404,0.0107744107744,0.0114478114478
002466.XSHE,2018-08-20 11:30:00,Gold,60m,0.0309815152304,0.00494662848217,0.00494662848217,0.00676907055454,0.0179640718563
002236.XSHE,2018-08-20 15:00:00,Death,60m,0.0135685210312,0.0196743554953,0.0386702849389,0.121438263229,0.0705563093623
000006.XSHE,2018-08-21 10:30:00,BottomDivergence,60m,-0.0108303249097,-0.0126353790614,0.00902527075812,0.0162454873646,0.00361010830325
000006.XSHE,2018-08-21 10:30:00,Gold,60m,-0.0108303249097,-0.0126353790614,0.00902527075812,0.0162454873646,0.00361010830325
000651.XSHE,2018-08-21 10:30:00,Gold,60m,-0.00706713780919,-0.0217062089854,0.0199394245331,0.0232205956588,0.0307925290257
600085.XSHG,2018-08-21 15:00:00,BottomDivergence,60m,0.00954575378539,0.0243581303489,0.063857801185,0.0516787360105,0.050362080316
600085.XSHG,2018-08-21 15:00:00,Gold,60m,0.00954575378539,0.0243581303489,0.063857801185,0.0516787360105,0.050362080316
002028.XSHE,2018-08-22 14:00:00,Death,60m,0.00613496932515,0.011588275392,0.0259032038173,0.0122699386503,0.00204498977505
002028.XSHE,2018-08-23 10:30:00,Gold,60m,0.0156675749319,0.0224795640327,0.00885558583106,0.00408719346049,-0.0143051771117
600703.XSHG,2018-08-23 15:00:00,Gold,60m,0.0177777777778,0.0368253968254,0.0374603174603,0.0273015873016,-0.00634920634921
002236.XSHE,2018-08-23 15:00:00,BottomDivergence,60m,0.0275167785235,0.109395973154,0.0724832214765,0.051677852349,0.0436241610738
002236.XSHE,2018-08-23 15:00:00,Gold,60m,0.0275167785235,0.109395973154,0.0724832214765,0.051677852349,0.0436241610738
002415.XSHE,2018-08-24 10:30:00,Death,60m,0.0233364869126,0.0173446862189,-0.0122989593188,-0.0135603910438,-0.00662251655629
002466.XSHE,2018-08-24 15:00:00,Death,60m,0.0218593626547,0.0102712667896,-0.0208058993943,-0.0376613115618,-0.0542533579141
002466.XSHE,2018-08-27 14:00:00,Gold,60m,0.00644496004125,-0.014694508894,-0.0585202371745,-0.0538798659448,-0.0835266821346
002415.XSHE,2018-08-27 14:00:00,Gold,60m,-0.0134927936216,-0.00827966881325,-0.0380251456608,-0.0423183072677,-0.0229990800368
002415.XSHE,2018-08-28 14:00:00,Death,60m,0.0052844264843,-0.0220702517874,-0.029219769972,-0.00963630711843,0.00279763755051
601398.XSHG,2018-08-29 11:30:00,Death,60m,-0.0127970749543,-0.0054844606947,-0.0054844606947,-0.0164533820841,-0.0237659963437
002466.XSHE,2018-08-29 14:00:00,Death,60m,-0.010989010989,-0.0444793301936,-0.0698587127159,-0.0931449502878,-0.122710622711
002028.XSHE,2018-08-29 14:00:00,Death,60m,-0.010101010101,-0.0255892255892,-0.0228956228956,0.0754208754209,0.16228956229
000006.XSHE,2018-08-29 15:00:00,Death,60m,-0.0286738351254,-0.0376344086022,-0.0304659498208,-0.0394265232975,-0.0501792114695
600085.XSHG,2018-08-30 10:30:00,Death,60m,0.0104463437797,-0.00506489395378,-0.00126622348845,-0.0376701487813,-0.0373535929091
002236.XSHE,2018-08-30 14:00:00,Death,60m,-0.0189873417722,-0.0101265822785,0.053164556962,0.0379746835443,0.0221518987342
000651.XSHE,2018-08-30 14:00:00,Death,60m,-0.040866568193,-0.0529295913343,-0.0731166912851,-0.1011816839,-0.100443131462
600703.XSHG,2018-09-03 10:30:00,Death,60m,0.0146496815287,0.0433121019108,0.0101910828025,-0.0108280254777,-0.012101910828
002236.XSHE,2018-09-04 11:30:00,Gold,60m,0.0146074254413,0.00182592818016,-0.0407790626902,-0.0523432744979,-0.136335970785
600703.XSHG,2018-09-04 14:00:00,BottomDivergence,60m,-0.015216068168,-0.0255629945222,-0.0706025562995,-0.0620815581254,-0.0797321972002
600703.XSHG,2018-09-04 14:00:00,Gold,60m,-0.015216068168,-0.0255629945222,-0.0706025562995,-0.0620815581254,-0.0797321972002
002415.XSHE,2018-09-04 14:00:00,Gold,60m,0.0125549278092,-0.0172630257376,-0.0819209039548,-0.0803515379787,-0.162272441933
002028.XSHE,2018-09-04 15:00:00,Gold,60m,0.100187852223,0.0914214151534,0.00563556668754,0.0118973074515,-0.073262366938
000006.XSHE,2018-09-05 10:30:00,BottomDivergence,60m,-0.012962962963,-0.0351851851852,-0.0481481481481,-0.0537037037037,-0.0574074074074
000006.XSHE,2018-09-05 10:30:00,Gold,60m,-0.012962962963,-0.0351851851852,-0.0481481481481,-0.0537037037037,-0.0574074074074
000006.XSHE,2018-09-05 15:00:00,Death,60m,-0.0111940298507,-0.0279850746269,-0.044776119403,-0.0485074626866,-0.0466417910448
600703.XSHG,2018-09-06 15:00:00,Death,60m,-0.0382008626001,-0.0579174368453,-0.0597658656808,-0.0591497227357,-0.0733210104744
002415.XSHE,2018-09-06 15:00:00,Death,60m,-0.074542008844,-0.0748578648136,-0.143714466203,-0.121288692356,-0.12792166772
002236.XSHE,2018-09-07 14:00:00,Death,60m,-0.0383900928793,-0.0359133126935,-0.121362229102,-0.139318885449,-0.157275541796
002466.XSHE,2018-09-10 10:30:00,BottomDivergence,60m,-0.00975329890993,-0.00057372346529,0.0203671830178,-0.0304073436604,-0.0174985656913
002466.XSHE,2018-09-10 10:30:00,Gold,60m,-0.00975329890993,-0.00057372346529,0.0203671830178,-0.0304073436604,-0.0174985656913
601398.XSHG,2018-09-10 11:30:00,Gold,60m,-0.00558659217877,-0.0130353817505,-0.00186219739292,-0.00558659217877,-0.00558659217877
002028.XSHE,2018-09-10 14:00:00,Death,60m,-0.0248484848485,-0.069696969697,-0.217575757576,-0.24,-0.250909090909
000651.XSHE,2018-09-11 11:30:00,BottomDivergence,60m,-0.00773908236595,-0.00304035378662,0.0201768933112,0.00746268656716,0.0663349917081
000651.XSHE,2018-09-11 11:30:00,Gold,60m,-0.00773908236595,-0.00304035378662,0.0201768933112,0.00746268656716,0.0663349917081
601398.XSHG,2018-09-12 10:30:00,Death,60m,0.00377358490566,0.0132075471698,0.00566037735849,0.0245283018868,0.0339622641509
600085.XSHG,2018-09-12 15:00:00,BottomDivergence,60m,-0.00578428036747,0.00442327322218,0.0340251786322,0.0381082000681,0.0258591357605
600085.XSHG,2018-09-12 15:00:00,Gold,60m,-0.00578428036747,0.00442327322218,0.0340251786322,0.0381082000681,0.0258591357605
000006.XSHE,2018-09-13 10:30:00,Gold,60m,0.0098231827112,-0.0117878192534,0.0294695481336,0.206286836935,0.196463654224
600085.XSHG,2018-09-13 10:30:00,Death,60m,0.00823892893924,0.0151047030553,0.0442842430484,0.0442842430484,0.0435976656368
601398.XSHG,2018-09-13 14:00:00,Gold,60m,-0.00186219739292,-0.00931098696462,0.0111731843575,0.0204841713222,0.0670391061453
600703.XSHG,2018-09-14 10:30:00,BottomDivergence,60m,-0.0471512770138,-0.0294695481336,0.0124426981009,0.0275049115914,0.0386378519974
600703.XSHG,2018-09-14 10:30:00,Gold,60m,-0.0471512770138,-0.0294695481336,0.0124426981009,0.0275049115914,0.0386378519974
002415.XSHE,2018-09-14 11:30:00,Gold,60m,-0.0021528525296,-0.0294223179046,-0.0114818801579,0.0358808754934,0.0254754216003
600085.XSHG,2018-09-14 14:00:00,BottomDivergence,60m,0.0,0.0214358625383,0.030622660769,0.050697516162,0.0418509697176
600085.XSHG,2018-09-14 14:00:00,Gold,60m,0.0,0.0214358625383,0.030622660769,0.050697516162,0.0418509697176
600703.XSHG,2018-09-17 11:30:00,Death,60m,0.0182555780933,0.0649087221095,0.0730223123732,0.0757268424611,0.0980392156863
002466.XSHE,2018-09-17 11:30:00,Death,60m,0.0181445712613,0.0500438981563,0.166520339479,0.135206321335,0.132572431958
000006.XSHE,2018-09-17 15:00:00,Death,60m,0.0439121756487,0.137724550898,0.141716566866,0.13373253493,0.127744510978
002236.XSHE,2018-09-17 15:00:00,BottomDivergence,60m,0.0184229918939,0.0316875460575,0.0567428150332,0.066322770818,0.10243183493
002236.XSHE,2018-09-17 15:00:00,Gold,60m,0.0184229918939,0.0316875460575,0.0567428150332,0.066322770818,0.10243183493
002236.XSHE,2018-09-18 11:30:00,Death,60m,0.0385185185185,0.0303703703704,0.0592592592593,0.126666666667,0.0888888888889
601398.XSHG,2018-09-18 11:30:00,Death,60m,0.0168539325843,0.0262172284644,0.0580524344569,0.0749063670412,0.061797752809
600703.XSHG,2018-09-18 14:00:00,Gold,60m,0.0268676277851,0.0157273918742,0.0452162516383,0.0602883355177,0.0373525557012
000006.XSHE,2018-09-18 14:00:00,Gold,60m,0.100591715976,0.211045364892,0.118343195266,0.110453648915,0.114398422091
002236.XSHE,2018-09-18 14:00:00,Gold,60m,0.0123188405797,0.00434782608696,0.0355072463768,0.086231884058,0.0724637681159
601398.XSHG,2018-09-18 14:00:00,Gold,60m,0.0092936802974,0.0185873605948,0.0520446096654,0.0613382899628,0.0576208178439
002466.XSHE,2018-09-18 15:00:00,Gold,60m,0.0444130127298,0.0336633663366,0.0905233380481,0.115700141443,0.0622347949081
002028.XSHE,2018-09-19 11:30:00,Gold,60m,-0.0226917057903,-0.0250391236307,-0.018779342723,-0.0618153364632,-0.0539906103286
000006.XSHE,2018-09-25 14:00:00,Death,60m,-0.00705467372134,-0.00352733686067,-0.0828924162257,-0.0758377425044,-0.0793650793651
000651.XSHE,2018-09-27 10:30:00,Death,60m,0.0233502538071,-0.0296954314721,-0.0246192893401,-0.0616751269036,-0.0332487309645
601398.XSHG,2018-09-27 11:30:00,Death,60m,0.0141093474427,-0.0141093474427,-0.0282186948854,-0.047619047619,-0.0299823633157
600703.XSHG,2018-09-27 14:00:00,Death,60m,0.0328490208465,0.00126342387871,-0.0397978521794,-0.100442198358,-0.0903348073279
002466.XSHE,2018-09-27 14:00:00,Death,60m,-0.00886571056063,-0.0565840938722,-0.129856584094,-0.217209908735,-0.226075619296
002415.XSHE,2018-09-28 10:30:00,Death,60m,-0.0909090909091,-0.122499122499,-0.16497016497,-0.127062127062,-0.128817128817
600703.XSHG,2018-09-28 11:30:00,Gold,60m,-0.022113022113,-0.0436117936118,-0.128378378378,-0.115479115479,-0.108722358722
000651.XSHE,2018-09-28 11:30:00,Gold,60m,-0.0443668993021,-0.0321535393819,-0.0697906281157,-0.048853439681,-0.0456131605184
002236.XSHE,2018-10-08 10:30:00,Death,60m,-0.00448430493274,0.0067264573991,-0.0156950672646,-0.0216741405082,-0.0605381165919
600085.XSHG,2018-10-08 10:30:00,Death,60m,0.00721784776903,0.00984251968504,-0.0446194225722,-0.0147637795276,-0.0410104986877
000651.XSHE,2018-10-08 10:30:00,Death,60m,0.0180486528904,0.00523149359142,-0.00366204551399,0.000523149359142,0.00104629871828
600703.XSHG,2018-10-08 11:30:00,Death,60m,-0.0219849246231,-0.0402010050251,-0.0954773869347,-0.088567839196,-0.0948492462312
002028.XSHE,2018-10-11 11:30:00,Death,60m,-0.0406278855032,-0.0544783010157,-0.056325023084,-0.0747922437673,-0.0821791320406
002415.XSHE,2018-10-12 11:30:00,BottomDivergence,60m,-0.00926298832058,-0.0257752718486,-0.0144985904148,-0.0362464760371,0.00523560209424
002415.XSHE,2018-10-12 11:30:00,Gold,60m,-0.00926298832058,-0.0257752718486,-0.0144985904148,-0.0362464760371,0.00523560209424
002236.XSHE,2018-10-12 14:00:00,BottomDivergence,60m,-0.0280728376328,-0.0447647951442,-0.0766312594841,-0.0660091047041,-0.0235204855842
002236.XSHE,2018-10-12 14:00:00,Gold,60m,-0.0280728376328,-0.0447647951442,-0.0766312594841,-0.0660091047041,-0.0235204855842
000651.XSHE,2018-10-12 15:00:00,BottomDivergence,60m,0.0,-0.0103359173127,-0.0315245478036,0.0325581395349,0.0387596899225
000651.XSHE,2018-10-12 15:00:00,Gold,60m,0.0,-0.0103359173127,-0.0315245478036,0.0325581395349,0.0387596899225
601398.XSHG,2018-10-15 10:30:00,Gold,60m,0.00367647058824,0.00735294117647,-0.00919117647059,0.0404411764706,0.0165441176471
601398.XSHG,2018-10-15 11:30:00,Death,60m,0.003663003663,-0.00915750915751,0.0018315018315,0.0347985347985,0.010989010989
000006.XSHE,2018-10-15 14:00:00,Gold,60m,-0.0371134020619,-0.0247422680412,0.00412371134021,0.0453608247423,0.039175257732
601398.XSHG,2018-10-15 14:00:00,Gold,60m,0.00367647058824,0.0,0.00735294117647,0.0349264705882,0.00551470588235
600703.XSHG,2018-10-15 15:00:00,Gold,60m,0.000692520775623,-0.0865650969529,-0.0304709141274,-0.0193905817175,-0.0408587257618
002466.XSHE,2018-10-15 15:00:00,Gold,60m,-0.0193526860194,-0.049049049049,0.00333667000334,0.0113446780113,-0.005005005005
601398.XSHG,2018-10-15 15:00:00,Death,60m,0.00182149362477,-0.0200364298725,0.0218579234973,0.016393442623,0.00546448087432
601398.XSHG,2018-10-16 10:30:00,Gold,60m,0.003663003663,-0.0128205128205,0.03663003663,0.0128205128205,0.029304029304
002236.XSHE,2018-10-16 11:30:00,Death,60m,0.00715421303657,-0.0286168521463,0.0349761526232,-0.0627980922099,-0.0675675675676
002028.XSHE,2018-10-16 15:00:00,BottomDivergence,60m,-0.00596421471173,-0.0228628230616,0.0298210735586,0.0318091451292,0.013916500994
002028.XSHE,2018-10-16 15:00:00,Gold,60m,-0.00596421471173,-0.0228628230616,0.0298210735586,0.0318091451292,0.013916500994
600703.XSHG,2018-10-17 11:30:00,Death,60m,-0.0201492537313,-0.00298507462687,0.0470149253731,0.0186567164179,-0.0164179104478
300187.XSHE,2018-10-17 11:30:00,Gold,60m,-0.00594059405941,0.019801980198,0.0673267326733,0.0475247524752,0.0039603960396
002236.XSHE,2018-10-17 14:00:00,Gold,60m,-0.0387045813586,-0.0276461295419,-0.0513428120063,-0.0766192733017,-0.105845181675
002236.XSHE,2018-10-18 10:30:00,Death,60m,-0.0440097799511,0.0643846780766,-0.0277098614507,-0.0888345558272,-0.0717196414018
601398.XSHG,2018-10-18 10:30:00,Death,60m,0.0,0.0500927643785,0.0426716141002,0.0371057513915,0.0371057513915
000651.XSHE,2018-10-18 11:30:00,Death,60m,0.0274886575927,0.077395249533,0.0536429143315,0.0330931411796,0.0370963437417
002415.XSHE,2018-10-19 10:30:00,Death,60m,0.0878880629646,0.0332313073896,0.0118058592042,0.0594665500656,0.069960647136
600085.XSHG,2018-10-19 11:30:00,BottomDivergence,60m,0.0584938704028,0.0434325744308,0.0224168126095,0.0322241681261,-0.0178633975482
600085.XSHG,2018-10-19 11:30:00,Gold,60m,0.0584938704028,0.0434325744308,0.0224168126095,0.0322241681261,-0.0178633975482
601398.XSHG,2018-10-19 14:00:00,Gold,60m,0.0273722627737,-0.00182481751825,0.029197080292,0.0419708029197,0.0182481751825
000651.XSHE,2018-10-19 14:00:00,Gold,60m,0.0383121925964,0.0163085684701,0.0119078436448,0.00440072482527,-0.0582448873932
600703.XSHG,2018-10-19 15:00:00,Gold,60m,0.0114285714286,-0.0107142857143,-0.0442857142857,-0.04,-0.035
002236.XSHE,2018-10-19 15:00:00,Gold,60m,-0.0615141955836,-0.0772870662461,-0.0875394321767,-0.100157728707,-0.116719242902
002415.XSHE,2018-10-22 10:30:00,Gold,60m,-0.0502411575563,-0.0273311897106,-0.0261254019293,-0.0164790996785,-0.0357717041801
002236.XSHE,2018-10-23 14:00:00,Death,60m,-0.0266444629475,-0.0574521232306,-0.067443796836,-0.067443796836,-0.067443796836
002415.XSHE,2018-10-23 15:00:00,Death,60m,-0.0289065772937,0.0125680770842,0.00502723083368,0.00502723083368,0.00502723083368
002415.XSHE,2018-10-24 10:30:00,Gold,60m,-0.0438016528926,0.00123966942149,-0.00867768595041,-0.00867768595041,-0.00867768595041
600703.XSHG,2018-10-25 10:30:00,Death,60m,0.012213740458,0.0381679389313,0.0312977099237,0.0312977099237,0.0312977099237
002415.XSHE,2018-10-25 10:30:00,Death,60m,0.0471045808124,0.0574762316335,0.0367329299914,0.0367329299914,0.0367329299914
600085.XSHG,2018-10-25 10:30:00,Death,60m,0.0143835616438,-0.0297945205479,-0.0417808219178,-0.0417808219178,-0.0417808219178
000651.XSHE,2018-10-25 10:30:00,Death,60m,-0.00129466597618,-0.0476437079234,-0.0580010357328,-0.0580010357328,-0.0580010357328
000006.XSHE,2018-10-25 11:30:00,Death,60m,0.0282828282828,0.00606060606061,-0.0020202020202,-0.0020202020202,-0.0020202020202
002466.XSHE,2018-10-25 11:30:00,Death,60m,0.0247787610619,-0.0201769911504,-0.0254867256637,-0.0254867256637,-0.0254867256637
000006.XSHE,2018-10-26 10:30:00,Gold,60m,-0.0157790927022,-0.025641025641,-0.025641025641,-0.025641025641,-0.025641025641
002415.XSHE,2018-10-26 10:30:00,Gold,60m,0.00990507635163,-0.00990507635163,-0.00990507635163,-0.00990507635163,-0.00990507635163
600085.XSHG,2018-10-26 11:30:00,Gold,60m,-0.0485239226332,-0.050559891415,-0.050559891415,-0.050559891415,-0.050559891415
601398.XSHG,2018-10-26 14:00:00,Death,60m,-0.0227670753065,-0.0227670753065,-0.0227670753065,-0.0227670753065,-0.0227670753065
601398.XSHG,2018-10-26 15:00:00,Gold,60m,-0.00534759358289,-0.00534759358289,-0.00534759358289,-0.00534759358289,-0.00534759358289
000006.XSHE,2018-10-29 10:30:00,Death,60m,-0.0100200400802,-0.0100200400802,-0.0100200400802,-0.0100200400802,-0.0100200400802
002236.XSHE,2018-10-29 10:30:00,Gold,60m,-0.0132158590308,-0.0132158590308,-0.0132158590308,-0.0132158590308,-0.0132158590308
600085.XSHG,2018-10-29 10:30:00,Death,60m,-0.0123543946347,-0.0123543946347,-0.0123543946347,-0.0123543946347,-0.0123543946347
600703.XSHG,2018-10-29 11:30:00,Gold,60m,0.00595681310499,0.00595681310499,0.00595681310499,0.00595681310499,0.00595681310499
601398.XSHG,2018-10-29 11:30:00,Death,60m,0.00179533213645,0.00179533213645,0.00179533213645,0.00179533213645,0.00179533213645
